tweet_id,text,author_id,username,created_at,like_count,retweet_count,reply_count,quote_count,url,keyword,sync_timestamp,news_or_opinion_category,is_political,is_self_contained,is_structurally_complete,toxicity_prob,toxicity_tier,political_stance
2060071996633805203,Americans be like: Gun control won't stop men shooting up schools but abortion control will stop women getting abortions,1425202851341549578,scarlettscarlia,2026-05-28 13:53:32-05:00,0,0,0,0,https://x.com/i/web/status/2060071996633805203,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.30514878,medium,left
2060070589088387347,"Have President Trump shut down all airports across the country so NO liberals can leave, especially the Politicians and bureaucrats. Then declare a Civil War. Then we'll never have to hear any more Gun Control arguments. ",23946566,southernarcher,2026-05-28 13:47:57-05:00,0,0,0,0,https://x.com/i/web/status/2060070589088387347,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.11378009,medium,right
2060047584022946076,Supreme_Court_DOJ_ISSUES_MAJOR_ANNOUNCEMENT_ON_VIRGINIA_About_GUN_CONTROL!  via @YouTube   Not only for Virginia but for our nation on the gun control agenda of the anti-constitutional anti-American gun control pundits.,1508983576594948098,celtic_friar,2026-05-28 12:16:32-05:00,0,0,0,0,https://x.com/i/web/status/2060047584022946076,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.17718399,medium,right
2060017768708079630,And no politician who supports gun control should receive armed protection paid for by those they are trying to disarm.,2035464209992200192,AmericanFWoman,2026-05-28 10:18:03-05:00,23,8,4,0,https://x.com/i/web/status/2060017768708079630,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.040183347,low,right
2060013075667796070,The truth is that liberals screaming about gun control seem to change their minds when someone breaks into their house and rapes their daughter or wife. Funny how things change when it affects them isn’t it?,1692290145091817472,Ron352116354663,2026-05-28 09:59:25-05:00,0,0,0,0,https://x.com/i/web/status/2060013075667796070,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.44933176,medium,right
2059993798336192558,The only gun control we need is for the left. ,1589719119036911617,thatVirgogirl25,2026-05-28 08:42:49-05:00,0,0,0,0,https://x.com/i/web/status/2059993798336192558,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.19870108,medium,right
2059960054497907123,"We need a global right to bear arms.

Those few who read my books know how all-pervasive are the negative consequences of the fact that the world minus the US is gun control world and largely a mess.",16035887,JimOstrowski,2026-05-28 06:28:43-05:00,10,1,2,0,https://x.com/i/web/status/2059960054497907123,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.14256015,medium,right
2059951411949912289,"Private gun sales often bypass licensing and background checks, a 'safe harbor' for hobbyists and collectors. Gun control advocates call it the 'gun show loophole,' while defenders fight to preserve it. #GunRights #2A ",2187542203,jeffreyprather,2026-05-28 05:54:23-05:00,0,0,1,0,https://x.com/i/web/status/2059951411949912289,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.03015274,low,right
2059852379067916547,The whole notion losing causes like gun control and climate change activism should abandon there activism to help Dems is bad for democracy and popularism run amok.,3308535938,elephant_ben,2026-05-27 23:20:52-05:00,3,1,0,0,https://x.com/i/web/status/2059852379067916547,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.19694418,medium,right
2059797642318635302,"

“Gun control is not about guns; it's about control.”",1697036699321208832,DoshuS58703,2026-05-27 19:43:21-05:00,0,0,0,0,https://x.com/i/web/status/2059797642318635302,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.027442247,low,left
2059787257481978068,"Nothing puts more guns on the street than ""gun control""",3982151121,gunfuzled,2026-05-27 19:02:05-05:00,8,0,2,0,https://x.com/i/web/status/2059787257481978068,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.10045706,medium,right
2059786328783368491,why is it that VA democrats are only willing to play dirty to enforce illegal gun control laws and not literally anything else that would be actually helpful,2036911766177783808,Britt4rva,2026-05-27 18:58:24-05:00,0,0,0,0,https://x.com/i/web/status/2059786328783368491,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.27975297,medium,right
2059778629878595627,"@GinaHinojosaTX 
Would love to to set down and have a chat about your misguided gun control ideas. ",1519079419494780929,FrankCa92,2026-05-27 18:27:48-05:00,0,0,0,0,https://x.com/i/web/status/2059778629878595627,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.09828771,low,right
2059756710315655255,"July 1: Virginia Democrats’ gun control kicks in.

I’m a Marine. I don’t back down from fights — especially when it comes to defending the Second Amendment. 🇺🇸 ",1985774353993383938,WilliamsforVA,2026-05-27 17:00:42-05:00,40,11,5,1,https://x.com/i/web/status/2059756710315655255,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.07845957,low,right
2059753669495497077,"Gun Control Will Be The Collapse of American Freedom

",1551289733095071744,GregorySGill1,2026-05-27 16:48:37-05:00,0,0,0,0,https://x.com/i/web/status/2059753669495497077,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.1269396,medium,right
2059724641107865793,"Gun control was such an easy political position for Democrats.  A tragedy would happen and Democrats would immediately put Republicans on the defensive by (wrongly) blaming them for it.  Tie them up to the NRA and firearms manufactures, and viola.  +1 to 2 points of persuasion",333176681,chriswithans,2026-05-27 14:53:16-05:00,58,5,11,1,https://x.com/i/web/status/2059724641107865793,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.1104733,medium,left
2059701936690000148,"Why Gun-Control Advocates Now Want Flintlocks Regulated 
Gun-control advocates once argued the Second Amendment protected only flintlocks. Today, many want those regulated too. 
 ",2427981061,CDSCOPE,2026-05-27 13:23:03-05:00,0,0,0,0,https://x.com/i/web/status/2059701936690000148,gun control,2026_06_02-13:45:18,opinion,True,True,True,0.11192002,medium,right
2059602896631603419,"@JohnCornyn In retrospect, was working with @TheDemocrats to take away gun rights worth giving away your seat in the U.S. Senate?",1511464494676992003,FranklinHurst,2026-05-27 06:49:30-05:00,0,0,0,0,https://x.com/i/web/status/2059602896631603419,gun rights,2026_06_02-13:45:18,opinion,True,True,True,0.050078966,low,right
2059581033901683037,Canadians saying that we cant have gun rights because we are not america gotta be the most retarded people ever like do you like to be fucked by the state everyday,1992066182950903808,DN_4Emperor,2026-05-27 05:22:38-05:00,2,0,0,0,https://x.com/i/web/status/2059581033901683037,gun rights,2026_06_02-13:45:18,opinion,True,True,True,0.8540474,high,right
2059508542248280177,"I can buy small government, but only to the extent it's the smallest government we NEED. No MORE, no LESS. I can buy gun rights, but not to the extent known criminals, domestic abusers, mentally ill, and people under 21 can buy them, because 18 might be old enough to die for your",2057181388323827712,greg39262,2026-05-27 00:34:34-05:00,0,0,0,0,https://x.com/i/web/status/2059508542248280177,gun rights,2026_06_02-13:45:18,opinion,True,True,True,0.36095104,medium,right
2059500334813515902,"On behalf of 54,000 combat injured vets and our families after you stalled the PACT Act, went after gun rights, didn't fight to restore pensions for the combat injured, medically retired... pound sand @JohnCornyn you traitorous fuck.  You paying attention @SenatorWicker? THIS IS",2003246825088905216,54KVeterans,2026-05-27 00:01:58-05:00,15,6,1,0,https://x.com/i/web/status/2059500334813515902,gun rights,2026_06_02-13:45:18,opinion,True,True,True,0.6544696,medium,left
2059499847951188152,"On behalf of 54,000 combat injured vets and our families after you stalled the PACT Act, went after gun rights, didn't fight to restore pensions for the combat injured, medically retired... pound sand @JohnCornyn you traitorous fuck. THIS IS RINO SEASON. #majorstaract @POTUS",2003246825088905216,54KVeterans,2026-05-27 00:00:02-05:00,0,0,0,0,https://x.com/i/web/status/2059499847951188152,gun rights,2026_06_02-13:45:18,opinion,True,True,True,0.63782936,medium,right
2059499684482392456,"On behalf of 54,000 combat injured vets and our families after you stalled the PACT Act, went after gun rights, didn't fight to restore pensions for the combat injured, medically retired... pound sand @JohnCornyn you traitorous fuck. THIS IS RINO SEASON. #majorstaract @POTUS",2003246825088905216,54KVeterans,2026-05-26 23:59:23-05:00,0,0,0,0,https://x.com/i/web/status/2059499684482392456,gun rights,2026_06_02-13:45:18,opinion,True,True,True,0.63782936,medium,left
2059406630861803999,"🚨Reminder: 
Permanently taking away felons gun Rights is unconstitutional. It violates the 2nd and 8th Amendments. The ""law"" that took them away was illegally enacted. There was no Constitutional Convention, which is needed to amend or change the Constitution.",4448961493,mcspockly0,2026-05-26 17:49:37-05:00,0,0,0,0,https://x.com/i/web/status/2059406630861803999,gun rights,2026_06_02-13:45:18,opinion,True,True,True,0.032863233,low,right
2059384203444392213,"In the legislature, Settelmeyer had a solidly conservative record, earning the highest recognition on gun rights and protecting Nevada’s land and water. He rated perfect scores for fighting overregulation and was one of the most fiscally conservative senators in Nevada history.",256621566,NVBusiness,2026-05-26 16:20:30-05:00,18,4,3,0,https://x.com/i/web/status/2059384203444392213,gun rights,2026_06_02-13:45:18,opinion,True,True,True,0.009047564,low,right
2061799183078609351,"They want the second amendment for only people with white skin, specifically so they can kill black people. They do NOT want black people to have access to firearms and if you do, they will kill you… life.",69495090,AnerysChanelle,2026-06-02 08:16:46-05:00,0,0,0,0,https://x.com/i/web/status/2061799183078609351,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.61223894,medium,left
2061796191747125702,Since 1986 my second amendment right have been violated.,1348223698965323778,AmericaMasa,2026-06-02 08:04:53-05:00,0,0,0,0,https://x.com/i/web/status/2061796191747125702,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.10566349,medium,right
2061721440584380803,"English Bill of Rights 1688
Disarming Protestants, 
By causing severall good Subjects being Protestants to be disarmed at the same time when Papists were both Armed and Imployed contrary to Law.

America's second amendment was derived from this. 
The right to defend themselves",1177190308980895744,555timer4,2026-06-02 03:07:51-05:00,0,0,0,0,https://x.com/i/web/status/2061721440584380803,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.04290464,low,right
2061680543746470155,"White people only care about kids possessing guns when they’re black. They’ll carry guns to the store, for prom pictures, weddings, just for the hell of it but as soon as that second amendment extends to black hands then all of a sudden we’re thugs and have no business with guns.",1360501301889671172,BlankFace_Games,2026-06-02 00:25:20-05:00,1,0,0,0,https://x.com/i/web/status/2061680543746470155,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.568186,medium,left
2061642824802775067,"Trump endorses Ashley Hinson for Iowa Senate, calling her a 'WINNER' for jobs, tax cuts, border security, and the Second Amendment. He urges voters to support her on June 2.",2054209359748689920,XNEWS_US,2026-06-01 21:55:27-05:00,0,0,0,0,https://x.com/i/web/status/2061642824802775067,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.013697007,low,right
2061629030852350421,"Trump endorses Kevin Lincoln for California’s 13th District, urging turnout and policy priorities (economy, tax cuts, domestic production, energy dominance, border security, military/veterans, Second Amendment). #Trump

",1467506177466675212,ThankYouOrange,2026-06-01 21:00:38-05:00,0,0,0,0,https://x.com/i/web/status/2061629030852350421,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.015833238,low,right
2060418944947904948,The Second Amendment is the one that protects all the others.,1991210188578467840,viral_warden,2026-05-29 12:52:11-05:00,0,0,1,0,https://x.com/i/web/status/2060418944947904948,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.010304171,low,right
2060414391615393938,"SECOND AMENDMENT CLARIFICATION
A Well Regulated Militia Works Like Clockwork. When Our Marines Spin Their Rifles In Unison, And Can Break Them Down, Clean And Maintain Them Double Time, That Is A Well Regulated Militia. The Right To Keep And Bear Arms Doesn’t Stop There Of Course",238207778,BrianJSix,2026-05-29 12:34:06-05:00,0,0,0,0,https://x.com/i/web/status/2060414391615393938,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.05230548,low,right
2060394551295029281,"If you take away my first amendment rights, I won’t be able to defend your second amendment rights.",1985734653257662469,BluFnxResists,2026-05-29 11:15:15-05:00,1,1,1,0,https://x.com/i/web/status/2060394551295029281,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.048099842,low,right
2060377428841664760,"AMAC Opposes Oppression of the Second Amendment in Illinois

",1568232395987378176,AMACAction,2026-05-29 10:07:13-05:00,0,0,0,0,https://x.com/i/web/status/2060377428841664760,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.01646154,low,right
2060376366227583387,The Second Amendment is non-negotiable! ,793890892654350336,sainational,2026-05-29 10:03:00-05:00,0,0,0,0,https://x.com/i/web/status/2060376366227583387,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.02543884,low,right
2060372655111348336,"Weekly Second Amendment 5/22-5/29

New gun bans in Maryland, Connecticut and New York. Make sure to buy a glock before your blue state jumps on the bandwagon and bans the sale of them too. 

#2A ",1574239512569552896,Nover68,2026-05-29 09:48:15-05:00,12,3,2,0,https://x.com/i/web/status/2060372655111348336,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.046120718,low,right
2060372048699150844,"Who committed TREASON FIRST? The atf or the COWARDS ASKING government to VIOLATE the SECOND AMENDMENT. WHEN citizens CONSCIOUSLY WORK FOR the government to DESTROY the country from the INSIDE OUT are called 🐖. AMERICANS FIGHT TYRANNY, IT'S IN THE CONTRACT ",1733576737156644864,ClinStarW1775,2026-05-29 09:45:50-05:00,0,0,0,0,https://x.com/i/web/status/2060372048699150844,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.47173777,medium,right
2060362498096660847,"""The First Amendment is first for a reason. The Second Amendment is just in case the first one doesn't work out.""
– Dave Chappelle",1477651508762234884,LouisianaJeff,2026-05-29 09:07:53-05:00,0,0,0,0,https://x.com/i/web/status/2060362498096660847,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.007759543,low,right
2060360514492883231,"Connecticut's @GovNedLamont signed a bill banning the sale of @GLOCKInc handguns. This marks the third state in the nation to institute this unconstitutional ban!

This is an outrageous attack on the Second Amendment and law-abiding gun owners! ",21829541,NRA,2026-05-29 09:00:00-05:00,147,49,24,2,https://x.com/i/web/status/2060360514492883231,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.048099842,low,right
2060345418026811519,The Second Amendment wasn't written so we could hunt deer. It was written so we could stay free. 🇺🇸 #2A #SecondAmendment #Conservative,2058990586422853632,RebeccaRTX,2026-05-29 08:00:01-05:00,15,5,2,0,https://x.com/i/web/status/2060345418026811519,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.034277402,low,right
2060285801414414841,Protecting Second Amendment rights and ensuring veterans can access non-VA doctors are crucial. Federal action is needed to prevent infringements on these fundamental freedoms. #2A #Veterans ,702750007435264001,realStefanStrek,2026-05-29 04:03:07-05:00,0,0,0,0,https://x.com/i/web/status/2060285801414414841,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.011497946,low,right
2060263715518259359,I just wish there were a law where we can kill scalpers legally using the Second Amendment,2046580740234551296,G_I_N_LoL,2026-05-29 02:35:22-05:00,0,0,0,0,https://x.com/i/web/status/2060263715518259359,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.4838166,medium,right
2060249532940579284,"🚨 This is the law and cannot be infringed upon - neither by the the Federal Government nor ANY State.

All States MUST follow it.

It's The Constitution's Second Amendment:

𝐀 𝐰𝐞𝐥𝐥 𝐫𝐞𝐠𝐮𝐥𝐚𝐭𝐞𝐝 𝐌𝐢𝐥𝐢𝐭𝐢𝐚, 𝐛𝐞𝐢𝐧𝐠 𝐧𝐞𝐜𝐞𝐬𝐬𝐚𝐫𝐲 𝐭𝐨 𝐭𝐡𝐞 𝐬𝐞𝐜𝐮𝐫𝐢𝐭𝐲 ",41407808,RDPrice,2026-05-29 01:39:00-05:00,2,1,0,0,https://x.com/i/web/status/2060249532940579284,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.032391842,low,right
2060191253283704940,"This is why Americans have the Second Amendment.

We have the right to protect ourselves.

Bravo to this business owner for stopping a Robbery. ",1754977691474776064,Rigghht,2026-05-28 21:47:25-05:00,3,1,0,0,https://x.com/i/web/status/2060191253283704940,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.04290464,low,right
2060163490782879774,I just donated to Second Amendment Foundation! Will you join me in supporting their cause? ,258985987,fboyj,2026-05-28 19:57:06-05:00,0,0,0,0,https://x.com/i/web/status/2060163490782879774,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.029799197,low,right
2060142764394725621,"The Second Amendment is about hunting.

Hunting tyrants.

The Second Amendment is about self-defence.

Against tyrants.",4296903437,TheAliceSmith,2026-05-28 18:34:45-05:00,396,31,17,4,https://x.com/i/web/status/2060142764394725621,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.1587729,medium,right
2060126806737555634,"Steve Hilton supports the second amendment. #California.
Not just the Sheriff. ",265776903,micortazonzz1,2026-05-28 17:31:20-05:00,0,0,0,0,https://x.com/i/web/status/2060126806737555634,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.024378212,low,right
2060119354285449640,"The second amendment exist only to restrict government, not firearms.",1047341374293659648,CarrejoDominic,2026-05-28 17:01:43-05:00,2,1,0,0,https://x.com/i/web/status/2060119354285449640,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.016712861,low,right
2060093087720890699,"The founding fathers gave us the second amendment for the very situations where nobody can be impeached because a single party holding all the power abuses every mechanic of the legal system, but nobody is quite ready for that conversation yet.",1384159492124803074,FemboyActual,2026-05-28 15:17:21-05:00,0,0,0,0,https://x.com/i/web/status/2060093087720890699,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.027324399,low,right
2060089242911674462,"Why do DEMS protect CRIMINALS?
Why do CARTELS want to control Border States?
Why do DEMS want CITIZENS not to have handguns?
We all know CRIMINALS will always find GUNS.
Respect our second Amendment Rights.
MAGA and dump the Democrats.",1060967641962016768,ruggiere_l,2026-05-28 15:02:04-05:00,2,2,0,0,https://x.com/i/web/status/2060089242911674462,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.32971194,medium,right
2060085811807146412,"I don’t believe in the second amendment, in modern day culture it causes too much violence.",823662343360016385,Harriso42318110,2026-05-28 14:48:26-05:00,0,0,0,0,https://x.com/i/web/status/2060085811807146412,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.09655223,low,left
2060060431402623014,"New Changes To ATF Gun Form Put Medical Marijuana Patients On The Path To Restored Second Amendment Rights (Op-Ed): The revisions represent ""a formal, federal acknowledgment that medical marijuana is no longer in the same legal category it once occupied.""

",3129585045,MarijuanaMoment,2026-05-28 13:07:35-05:00,58,16,2,1,https://x.com/i/web/status/2060060431402623014,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.019100413,low,left
2060050973079269417,"Liberal LiPetri betrayed the Second Amendment.
Republicans don’t forget.",1672297678959689729,HachforCongress,2026-05-28 12:30:00-05:00,0,0,0,0,https://x.com/i/web/status/2060050973079269417,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.103928015,medium,right
2060037363624230954,Steve Hilton supports the second amendment. #California. ,265776903,micortazonzz1,2026-05-28 11:35:55-05:00,0,0,0,0,https://x.com/i/web/status/2060037363624230954,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.016587202,low,right
2060036837654016373,"Attention Jewish people: your safety and security is only in your hands. In much of the world, socialist governments co-opted by jihadis, have ensured you don’t have the means to defend yourselves. Luckily the USA has the second amendment. Arm yourselves. Train yourselves.",1597668482874834944,RealGuyFawks,2026-05-28 11:33:50-05:00,0,0,0,0,https://x.com/i/web/status/2060036837654016373,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.36043653,medium,right
2060033795169112227,"

(This is a blatant violation of our Second Amendment rights!  The law will be declared unconstitutional immediately.  What a waste of time for a court of law!)",1594505024033681409,curlymoved,2026-05-28 11:21:45-05:00,0,0,0,0,https://x.com/i/web/status/2060033795169112227,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.11223003,medium,right
2060033795169112227,"

(This is a blatant violation of our Second Amendment rights!  The law will be declared unconstitutional immediately.  What a waste of time for a court of law!)",1594505024033681409,curlymoved,2026-05-28 11:21:45-05:00,0,0,0,0,https://x.com/i/web/status/2060033795169112227,second amendment,2026_06_02-13:45:18,opinion,True,True,True,0.11223003,medium,right
2061803959527133482,"“I’m just shooting my shot”

This is the phrase men’s gun violence and porn addicted brains think sounds innocent.

Oh how alluring and seductive. Fuck right off.",1660470142600642560,LawyerCrow,2026-06-02 08:35:45-05:00,0,0,0,0,https://x.com/i/web/status/2061803959527133482,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.83334327,high,left
2061676248821031053,"Help us elect candidates who will stop gun violence.  

 ",1658462210719461377,SGVPAC,2026-06-02 00:08:16-05:00,0,0,0,0,https://x.com/i/web/status/2061676248821031053,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.14950264,medium,left
2061662676418220309,Reflections on Peacemaking and Gun Violence  Minnesota must reduce gun violence.,1668202193634091009,FogelbergJ59365,2026-06-01 23:14:20-05:00,0,0,0,0,https://x.com/i/web/status/2061662676418220309,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.034513097,low,left
2061629845264650608,Gun violence amongst youth is why I’m a firm believer that we need “year round” school with short breaks in between,83449348,jamericadixon,2026-06-01 21:03:52-05:00,0,0,0,0,https://x.com/i/web/status/2061629845264650608,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.2028889,medium,left
2061611681600659526,"“Gun violence"" they take the guns.
“Knife violence"" they regulate the knives, even kitchen ones.
“Ambiguous blunt object violence"" they regulate what you can carry and when.
""HAND VIOLENCE"" what next?
""amputation nub violence"" 

Don’t forget ""violent speech""",1630801853272436738,AmericanJerron,2026-06-01 19:51:42-05:00,0,0,0,0,https://x.com/i/web/status/2061611681600659526,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.20265625,medium,left
2061608066441691404,Seven people killed today in Muscatine Iowa and it doesn’t even make the evening news. June is #GunViolencePreventiom month We deserve freedom from gun violence. ,19088288,bannerite,2026-06-01 19:37:20-05:00,0,3,0,0,https://x.com/i/web/status/2061608066441691404,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.112850055,medium,left
2060838954748838037,"If you want to stop gun violence, ban liberals from owning guns.

Problem solved. You're welcome.",1894448150137470976,PoliticalStacy,2026-05-30 16:41:10-05:00,830,77,39,0,https://x.com/i/web/status/2060838954748838037,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.09112182,low,right
2060799249131126921,"#GabbyGiffords and #MarkKelly visit schools and communities, meeting families shattered by gun violence, urging others, especially students, to face fear and find purpose. @RyeBarcott @BloomsburyPub  #ad #StevosNovelIdeas #politics",356440164,Stevo4747,2026-05-30 14:03:23-05:00,0,1,0,0,https://x.com/i/web/status/2060799249131126921,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.041172907,low,left
2060782797933924680,"As we approach #GunViolenceAwarenessMonth, we honor everyone impacted by gun violence and recommit to prevention, because this crisis doesn’t begin or end in June.

This year, honor #NationalGunViolenceAwarenessDay, also known as #WearOrangeDay, on June 5.
",1032290077,sandyhook,2026-05-30 12:58:01-05:00,8,4,0,0,https://x.com/i/web/status/2060782797933924680,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.02826718,low,left
2060747854801756448,Donate to Help Protect Children From Gun Violence ,825926333012209664,maha_shariff,2026-05-30 10:39:10-05:00,0,0,0,0,https://x.com/i/web/status/2060747854801756448,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.058737632,low,left
2060745619161936187,"Know your facts... gun violence.
Cause we lose 93 million Americans to it every day! ",1612915214185275407,JamesShinn,2026-05-30 10:30:17-05:00,0,0,0,0,https://x.com/i/web/status/2060745619161936187,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.1104733,medium,left
2060733361740530166,"Top down solutions to bottom up problems (gun violence, climate change, public morality) lead to tyranny.  

When you haven't changed the hearts and minds of the populace, compliance can only be maintained through continual, oppressive force.",2183273076,Xitqu,2026-05-30 09:41:34-05:00,0,0,0,0,https://x.com/i/web/status/2060733361740530166,gun violence,2026_06_02-13:45:18,opinion,True,True,True,0.05131592,low,right
