uri,label_timestamp,is_self_contained
2061826698891641234,2026_06_02-19:38:19,True
2061826689013821846,2026_06_02-19:38:19,True
2061826687734522123,2026_06_02-19:38:19,True
2061826687331865048,2026_06_02-19:38:19,False
2061826686547812554,2026_06_02-19:38:19,False
2061826672526348414,2026_06_02-19:38:19,False
2061826670676611256,2026_06_02-19:38:19,False
2061826665685090632,2026_06_02-19:38:19,False
2061826663579611361,2026_06_02-19:38:19,True
2061826654033334354,2026_06_02-19:38:19,True
2061826653383176606,2026_06_02-19:38:19,True
2061826653282619591,2026_06_02-19:38:19,False
2061826649990324620,2026_06_02-19:38:19,False
2061826644076019942,2026_06_02-19:38:19,False
2061826641542922648,2026_06_02-19:38:19,False
2061826634819178659,2026_06_02-19:38:19,True
2061826620030165103,2026_06_02-19:38:19,False
2061826613323685975,2026_06_02-19:38:19,False
2061826605761053154,2026_06_02-19:38:19,False
2061826600002560203,2026_06_02-19:38:19,False
2061826591240413483,2026_06_02-19:38:19,False
2061826591081312521,2026_06_02-19:38:19,False
2061826574563864635,2026_06_02-19:38:19,False
2061826547598700748,2026_06_02-19:38:19,False
2061826541903065252,2026_06_02-19:38:19,False
2061826539444895801,2026_06_02-19:38:19,True
2061826535699464356,2026_06_02-19:38:19,False
2061826535057662160,2026_06_02-19:38:19,False
2061826533673545737,2026_06_02-19:38:19,False
2061826531899371972,2026_06_02-19:38:19,False
2061826526883287501,2026_06_02-19:38:19,True
2061826524593168486,2026_06_02-19:38:19,True
2061826519475839028,2026_06_02-19:38:19,False
2061826516020027750,2026_06_02-19:38:19,True
2061826513805447569,2026_06_02-19:38:19,False
2061826478757544400,2026_06_02-19:38:19,False
2061826477528629258,2026_06_02-19:38:19,False
2061826474504552910,2026_06_02-19:38:19,True
2061826471534993601,2026_06_02-19:38:19,False
2061826452312494570,2026_06_02-19:38:19,True
2061826450173350338,2026_06_02-19:38:19,False
2061826448948605027,2026_06_02-19:38:19,False
2061826436449570847,2026_06_02-19:38:19,False
2061826432913797449,2026_06_02-19:38:19,False
2061826430405620097,2026_06_02-19:38:19,False
2061826429944312192,2026_06_02-19:38:19,True
2061826421702459869,2026_06_02-19:38:19,True
2061826420905509114,2026_06_02-19:38:19,False
2061826387196125523,2026_06_02-19:38:19,False
2061826385606561846,2026_06_02-19:38:19,False
2061826379629625627,2026_06_02-19:38:19,True
2061826376085148024,2026_06_02-19:38:19,False
2061826375422709840,2026_06_02-19:38:19,False
2061826374000578756,2026_06_02-19:38:19,True
2061826357659578705,2026_06_02-19:38:19,False
2061826339489849486,2026_06_02-19:38:19,True
2061826337644351759,2026_06_02-19:38:19,False
2061826317629505859,2026_06_02-19:38:19,False
2061826315473633556,2026_06_02-19:38:19,False
2061826294250455065,2026_06_02-19:38:19,True
2061826290060067096,2026_06_02-19:38:19,True
2061826288931766491,2026_06_02-19:38:19,False
2061826287883153631,2026_06_02-19:38:19,False
2061826278207189102,2026_06_02-19:38:19,False
2061826251292082498,2026_06_02-19:38:19,False
2061826251153637661,2026_06_02-19:38:19,True
2061826244543471970,2026_06_02-19:38:19,True
2061826243763347890,2026_06_02-19:38:19,False
2061826241788027018,2026_06_02-19:38:19,False
2061826239493541938,2026_06_02-19:38:19,True
2061826233869222075,2026_06_02-19:38:19,False
2061826223865471393,2026_06_02-19:38:19,False
2061826217808953561,2026_06_02-19:38:19,True
2061826217377226865,2026_06_02-19:38:19,False
2061826211471335915,2026_06_02-19:38:19,False
2061826210578022897,2026_06_02-19:38:19,False
2061826208178782342,2026_06_02-19:38:19,False
2061826171785105623,2026_06_02-19:38:19,False
2061826171780698469,2026_06_02-19:38:19,False
2061826161966190753,2026_06_02-19:38:19,True
2061826160279892374,2026_06_02-19:38:19,False
2061826146937815140,2026_06_02-19:38:19,False
2061826143138009262,2026_06_02-19:38:19,True
2061826107112853914,2026_06_02-19:38:19,True
2061826107062587674,2026_06_02-19:38:19,False
2061826084107075969,2026_06_02-19:38:19,False
2061826081179554062,2026_06_02-19:38:19,False
2061826075370430600,2026_06_02-19:38:19,False
2061826074888040879,2026_06_02-19:38:19,False
2061826071838810141,2026_06_02-19:38:19,True
2061826066004443198,2026_06_02-19:38:19,False
2061826056173109442,2026_06_02-19:38:19,True
2061826036413690006,2026_06_02-19:38:19,True
2061826029165977919,2026_06_02-19:38:19,False
2061826007250915755,2026_06_02-19:38:19,False
2061826000703369384,2026_06_02-19:38:19,True
2061825995544400308,2026_06_02-19:38:19,True
2061825990909673841,2026_06_02-19:38:19,False
2061825966930899157,2026_06_02-19:38:19,False
2061825954138264011,2026_06_02-19:38:19,False
2061825949180785002,2026_06_02-19:38:19,False
2061825940380922367,2026_06_02-19:38:19,False
2061825933015695806,2026_06_02-19:38:19,False
2061825918612468169,2026_06_02-19:38:19,True
2061825915638685737,2026_06_02-19:38:19,False
2061825907191357942,2026_06_02-19:38:19,False
2061825903596818646,2026_06_02-19:38:19,False
2061825901503901895,2026_06_02-19:38:19,True
2061825899314528312,2026_06_02-19:38:19,False
2061825897275994454,2026_06_02-19:38:19,False
2061825887096524992,2026_06_02-19:38:19,False
2061825885192221167,2026_06_02-19:38:19,False
2061825883611218336,2026_06_02-19:38:19,True
2061825881819979904,2026_06_02-19:38:19,False
2061825874333151238,2026_06_02-19:38:19,False
2061825860060037406,2026_06_02-19:38:19,False
2061825857568567750,2026_06_02-19:38:19,True
2061825838731993368,2026_06_02-19:38:19,False
2061825833979777426,2026_06_02-19:38:19,False
2061825812505284906,2026_06_02-19:38:19,True
2061825801235103803,2026_06_02-19:38:19,False
2061825790384185682,2026_06_02-19:38:19,False
2061825788102463891,2026_06_02-19:38:19,True
2061825770792669249,2026_06_02-19:38:19,False
2061825768540532974,2026_06_02-19:38:19,False
2061825761770701199,2026_06_02-19:38:19,False
2061825758713037094,2026_06_02-19:38:19,False
2061825742116135216,2026_06_02-19:38:19,True
2061825738538701135,2026_06_02-19:38:19,True
2061825727859761527,2026_06_02-19:38:19,False
2061825722608460263,2026_06_02-19:38:19,False
2061825722050601120,2026_06_02-19:38:19,True
2061825700471115816,2026_06_02-19:38:19,True
2061825688483639457,2026_06_02-19:38:19,False
2061825682960011696,2026_06_02-19:38:19,True
2061825682532143613,2026_06_02-19:38:19,False
2061825668103524809,2026_06_02-19:38:19,True
2061825667852046639,2026_06_02-19:38:19,False
2061825666975256712,2026_06_02-19:38:19,False
2061825650885828888,2026_06_02-19:38:19,False
2061825650277670956,2026_06_02-19:38:19,False
2061825646322467030,2026_06_02-19:38:19,False
2061825645358014525,2026_06_02-19:38:19,True
2061825638261297271,2026_06_02-19:38:19,True
2061825637115969612,2026_06_02-19:38:19,False
2061825621261750662,2026_06_02-19:38:19,True
2061825618766082185,2026_06_02-19:38:19,True
2061825615607808302,2026_06_02-19:38:19,False
2061825614479597610,2026_06_02-19:38:19,False
2061825602315850093,2026_06_02-19:38:19,False
2061825594472689892,2026_06_02-19:38:19,False
2061825584427381034,2026_06_02-19:38:19,False
2061825584099946570,2026_06_02-19:38:19,False
2061825580820230455,2026_06_02-19:38:19,False
2061825576583782671,2026_06_02-19:38:19,True
2061825569545953556,2026_06_02-19:38:19,True
2061825567037555095,2026_06_02-19:38:19,True
2061825565187871225,2026_06_02-19:38:19,False
2061825555906064445,2026_06_02-19:38:19,False
2061825547697578444,2026_06_02-19:38:19,False
2061825545671696713,2026_06_02-19:38:19,False
2061825541523853370,2026_06_02-19:38:19,True
2061825539334140167,2026_06_02-19:38:19,False
2061825534661636393,2026_06_02-19:38:19,False
2061825534028333329,2026_06_02-19:38:19,False
2061825532010926246,2026_06_02-19:38:19,False
2061825524645703772,2026_06_02-19:38:19,False
2061825518601908714,2026_06_02-19:38:19,True
2061825512633430221,2026_06_02-19:38:19,True
2061825504043245756,2026_06_02-19:38:19,False
2061825500520095755,2026_06_02-19:38:19,True
2061825500285149665,2026_06_02-19:38:19,False
2061825499417239885,2026_06_02-19:38:19,False
2061825498129551607,2026_06_02-19:38:19,False
2061825491862958349,2026_06_02-19:38:19,False
2061825489942323498,2026_06_02-19:38:19,True
2061825488511787074,2026_06_02-19:38:19,False
2061825488385970231,2026_06_02-19:38:19,True
2061825481717031365,2026_06_02-19:38:19,False
2061825460284309811,2026_06_02-19:38:19,False
2061825452642373944,2026_06_02-19:38:19,True
2061825441560961025,2026_06_02-19:38:19,True
2061825430177427660,2026_06_02-19:38:19,False
2061825419129565437,2026_06_02-19:38:19,False
2061825414201581741,2026_06_02-19:38:19,True
2061825413937033680,2026_06_02-19:38:19,False
2061825413601435725,2026_06_02-19:38:19,False
2061825412398010619,2026_06_02-19:38:19,False
2061825409306513431,2026_06_02-19:38:19,False
2061825407524143589,2026_06_02-19:38:19,False
2061825405846495429,2026_06_02-19:38:19,False
2061825391375929358,2026_06_02-19:38:19,True
2061825390193057904,2026_06_02-19:38:19,True
2061825374279946553,2026_06_02-19:38:19,True
2061825373684535444,2026_06_02-19:38:19,False
2061825365178274089,2026_06_02-19:38:19,False
2061825364150964654,2026_06_02-19:38:19,False
2061825364058386485,2026_06_02-19:38:19,False
2061825363257499946,2026_06_02-19:38:19,False
2061825362670109077,2026_06_02-19:38:19,True
2061825361974088159,2026_06_02-19:38:19,True
2061825355883700378,2026_06_02-19:38:19,False
2061825344571621652,2026_06_02-19:38:19,True
2061825341098967288,2026_06_02-19:38:19,True
2061825338733412552,2026_06_02-19:38:19,True
2061825329543426554,2026_06_02-19:38:19,False
2061825317291860068,2026_06_02-19:38:19,False
2061825316558164192,2026_06_02-19:38:19,True
2061825316478185827,2026_06_02-19:38:19,False
2061825309478125570,2026_06_02-19:38:19,False
2061825308232495401,2026_06_02-19:38:19,False
2061825304012767354,2026_06_02-19:38:19,False
2061825302742073530,2026_06_02-19:38:19,True
2061825301819113524,2026_06_02-19:38:19,False
2061825301240316082,2026_06_02-19:38:19,False
2061825295162974521,2026_06_02-19:38:19,False
2061825289647218982,2026_06_02-19:38:19,True
2061825285704626239,2026_06_02-19:38:19,False
2061825282244251741,2026_06_02-19:38:19,False
2061825278716809529,2026_06_02-19:38:19,True
2061825276997206312,2026_06_02-19:38:19,False
2061825269065814066,2026_06_02-19:38:19,False
2061825267132440610,2026_06_02-19:38:19,True
2061825257695068165,2026_06_02-19:38:19,True
2061825252657639671,2026_06_02-19:38:19,False
2061825251294720430,2026_06_02-19:38:19,False
2061825243136557166,2026_06_02-19:38:19,False
2061825240657977638,2026_06_02-19:38:19,False
2061825235481956557,2026_06_02-19:38:19,False
2061825229509267876,2026_06_02-19:38:19,False
2061825228372578452,2026_06_02-19:38:19,True
2061825227315712239,2026_06_02-19:38:19,False
2061825212539170832,2026_06_02-19:38:19,False
2061825205136200035,2026_06_02-19:38:19,True
2061825203433345235,2026_06_02-19:38:19,True
2061825202686677287,2026_06_02-19:38:19,False
2061825197511168199,2026_06_02-19:38:19,False
2061825193916395686,2026_06_02-19:38:19,False
2061825187578806550,2026_06_02-19:38:19,False
2061825182994432173,2026_06_02-19:38:19,True
2061825181983613226,2026_06_02-19:38:19,True
2061825181237092758,2026_06_02-19:38:19,False
2061825178850439654,2026_06_02-19:38:19,False
2061825176254501105,2026_06_02-19:38:19,True
2061825175474389463,2026_06_02-19:38:19,False
2061825174971068904,2026_06_02-19:38:19,True
2061825172362142095,2026_06_02-19:38:19,True
2061825171644686783,2026_06_02-19:38:19,True
2061825170474480041,2026_06_02-19:38:19,False
2061825168906031478,2026_06_02-19:38:19,True
2061825166922105072,2026_06_02-19:38:19,True
2061825165441265922,2026_06_02-19:38:19,False
2061825163600044224,2026_06_02-19:38:19,False
2061825162258100264,2026_06_02-19:38:19,True
2061825157917020254,2026_06_02-19:38:19,False
2061825152053051612,2026_06_02-19:38:19,False
2061825137046110647,2026_06_02-19:38:19,False
2061825135586242837,2026_06_02-19:38:19,True
2061825131966537779,2026_06_02-19:38:19,True
2061825131756867749,2026_06_02-19:38:19,True
2061825126841156013,2026_06_02-19:38:19,True
2061825123636920806,2026_06_02-19:38:19,True
2061825122378391910,2026_06_02-19:38:19,False
2061825115365540149,2026_06_02-19:38:19,False
2061825106498707574,2026_06_02-19:38:19,True
2061825099930488992,2026_06_02-19:38:19,False
2061825095660933457,2026_06_02-19:38:19,False
2061825078153691406,2026_06_02-19:38:19,False
2061825077830922637,2026_06_02-19:38:19,False
2061825077197627520,2026_06_02-19:38:19,False
2061825073963552947,2026_06_02-19:38:19,False
2061825073850515716,2026_06_02-19:38:19,False
2061825072365453561,2026_06_02-19:38:19,False
2061825057760960767,2026_06_02-19:38:19,True
2061825052279251312,2026_06_02-19:38:19,False
2061825051029086351,2026_06_02-19:38:19,False
2061825042317734283,2026_06_02-19:38:19,True
2061825018175365272,2026_06_02-19:38:19,True
2061825017223016956,2026_06_02-19:38:19,True
2061825013268062269,2026_06_02-19:38:19,True
2061825007030845914,2026_06_02-19:38:19,True
2061824990660726855,2026_06_02-19:38:19,True
2061824987640610853,2026_06_02-19:38:19,False
2061824987275685905,2026_06_02-19:38:19,False
2061824969118495098,2026_06_02-19:38:19,True
2061824967441076337,2026_06_02-19:38:19,True
2061824961312944561,2026_06_02-19:38:19,False
2061824959463186703,2026_06_02-19:38:19,True
2061824959370924392,2026_06_02-19:38:19,False
2061824949778821404,2026_06_02-19:38:19,False
2061824949690536323,2026_06_02-19:38:19,False
2061824948209947080,2026_06_02-19:38:19,False
2061824945840333273,2026_06_02-19:38:19,False
2061824943193817100,2026_06_02-19:38:19,True
2061824942715363548,2026_06_02-19:38:19,False
2061824942480531620,2026_06_02-19:38:19,True
2061824938953101730,2026_06_02-19:38:19,True
2061824936721678570,2026_06_02-19:38:19,False
2061824922339639499,2026_06_02-19:38:19,True
2061824922150699491,2026_06_02-19:38:19,False
2061824916769390642,2026_06_02-19:38:19,False
2061824911119638655,2026_06_02-19:38:19,False
2061824909513543682,2026_06_02-19:38:19,False
2061824904648118464,2026_06_02-19:38:19,False
2061824898822193541,2026_06_02-19:38:19,False
2061824898004140339,2026_06_02-19:38:19,False
2061824896850882746,2026_06_02-19:38:19,True
2061824893935915302,2026_06_02-19:38:19,False
2061824886679666850,2026_06_02-19:38:19,True
2061824873177964594,2026_06_02-19:38:19,False
2061824870975979731,2026_06_02-19:38:19,False
2061824849077502085,2026_06_02-19:38:19,False
2061824845994979683,2026_06_02-19:38:19,True
2061824843801079865,2026_06_02-19:38:19,False
2061824841305428306,2026_06_02-19:38:19,False
2061824835257348365,2026_06_02-19:38:19,True
2061824834577879057,2026_06_02-19:38:19,True
2061824834145759259,2026_06_02-19:38:19,True
2061824827518828781,2026_06_02-19:38:19,False
2061824815863140792,2026_06_02-19:38:19,True
2061824808044630275,2026_06_02-19:38:19,False
2061824798141878645,2026_06_02-19:38:19,False
2061824784187466138,2026_06_02-19:38:19,False
2061824780706177361,2026_06_02-19:38:19,False
2061824780039496082,2026_06_02-19:38:19,True
2061824762171597179,2026_06_02-19:38:19,False
2061824759630012848,2026_06_02-19:38:19,False
2061824748297076747,2026_06_02-19:38:19,True
2061824743100043425,2026_06_02-19:38:19,False
